timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.023383021354675293,-0.008636176586151123,0.04754713177680969,-0.08702075481414795,-0.05522673577070236,-0.5417520403862,-0.03304591029882431
0.031175971031188965,-0.20975226163864136,-0.22743752598762512,-0.09249234199523926,-0.0913902148604393,0.14291232824325562,0.03551970422267914
0.04756498336791992,-0.026842892169952393,-0.10318863391876221,-0.012538135051727295,-0.03455682098865509,-0.24364283680915833,-0.036546602845191956
0.06745195388793945,-0.06291866302490234,-0.09818962216377258,-0.025038480758666992,-0.009598977863788605,0.018915005028247833,0.0004947066772729158
0.08756697177886963,-0.12194263935089111,-0.09888499975204468,-0.0020987987518310547,-0.03119327872991562,0.03080921247601509,0.007482641376554966
0.10757195949554443,-0.044735729694366455,-0.11336258053779602,0.002588331699371338,-0.08765942603349686,0.03773875907063484,-0.3060588240623474
0.12778103351593018,-0.1130484938621521,-0.0891018807888031,-0.009961187839508057,-0.0581919327378273,0.08669191598892212,-0.018039628863334656
0.1480480432510376,-0.06848388910293579,-0.06677979230880737,-0.025371551513671875,-0.040045153349637985,0.07394629716873169,0.015891771763563156
0.16792595386505127,-0.05849939584732056,-0.08202123641967773,-0.03800481557846069,-0.04021231085062027,0.04356282576918602,0.01446092315018177
0.18790102005004883,-0.056360065937042236,-0.07502099871635437,-0.04638856649398804,-0.03654945641756058,0.028352979570627213,0.00304631469771266
0.2079789638519287,-0.05905306339263916,-0.0824241042137146,-0.042157530784606934,-0.04140377789735794,-0.001710113137960434,-0.007771212607622147
0.22794604301452637,-0.059737205505371094,-0.07407402992248535,-0.04082983732223511,-0.021760834380984306,0.018448151648044586,-0.013839824125170708
0.24802005290985107,-0.06709718704223633,-0.06022331118583679,-0.03024953603744507,0.015778373926877975,0.04207411780953407,-0.014880022034049034
0.2682340145111084,-0.05554693937301636,-0.06131720542907715,-0.031620562076568604,0.019543372094631195,0.045278966426849365,-0.014653753489255905
0.288112998008728,-0.0493011474609375,-0.07812920212745667,-0.040607452392578125,0.02154870331287384,0.012177472934126854,-0.0043165599927306175
0.3081979751586914,-0.04498612880706787,-0.07784786820411682,-0.05462688207626343,0.030302869156003,-0.01618039980530739,-0.004311433993279934
0.3282320499420166,-0.05675619840621948,-0.08581027388572693,-0.060920774936676025,0.047776225954294205,-0.04104313999414444,-0.015917854383587837
0.34826505184173584,-0.0626225471496582,-0.06995606422424316,-0.05200439691543579,0.06523830443620682,-0.04517529904842377,-0.02363543026149273
0.3683589696884155,-0.0641217827796936,-0.07317528128623962,-0.04561132192611694,0.04984671249985695,-0.034884046763181686,-0.03143812716007233
0.38832294940948486,-0.054542481899261475,-0.06649324297904968,-0.026046812534332275,0.07714171707630157,-0.024764299392700195,-0.03700762987136841
0.40841901302337646,-0.05789685249328613,-0.05859869718551636,-0.024261891841888428,0.11563318967819214,0.012764966115355492,-0.02810005284845829
0.4284670352935791,-0.055909037590026855,-0.08138161897659302,-0.047091782093048096,0.13229350745677948,-0.01677641272544861,-0.021875346079468727
0.4485269784927368,-0.05574500560760498,-0.10711762309074402,-0.05172926187515259,0.07124314457178116,-0.08624444156885147,-0.02939491719007492
0.4686570167541504,-0.0683104395866394,-0.12409895658493042,-0.040554702281951904,0.03581919148564339,-0.07816227525472641,-0.042817648500204086
0.48856496810913086,-0.08019864559173584,-0.10203039646148682,-0.02269113063812256,0.05891983583569527,-0.008957373909652233,-0.02539641223847866
0.5086690187454224,-0.08193367719650269,-0.10814565420150757,-0.017559051513671875,0.0924084410071373,0.033847879618406296,0.0010595298372209072
0.5288219451904297,-0.06914907693862915,-0.1265193521976471,-0.019270479679107666,0.040667712688446045,0.026856549084186554,0.0015752175822854042
0.548753023147583,-0.06077384948730469,-0.1553615927696228,-0.025958538055419922,-0.012166116386651993,-0.009115299209952354,-0.003017436945810914
0.5687999725341797,-0.06413650512695312,-0.13344085216522217,-0.040085673332214355,-0.0029719972517341375,0.011951370164752007,-0.0013292920775711536
0.5888580083847046,-0.07021117210388184,-0.13284295797348022,-0.03622567653656006,-0.0366639718413353,-0.008950982242822647,0.0041962675750255585
0.6088279485702515,-0.049631476402282715,-0.13836637139320374,-0.020342469215393066,-0.08382142335176468,-0.028271950781345367,0.0031773752998560667
0.6289390325546265,-0.05578738451004028,-0.12083646655082703,-0.017068207263946533,-0.07602078467607498,0.00842161662876606,0.022495580837130547
0.6490229368209839,-0.045288026332855225,-0.10506266355514526,-0.014791727066040039,-0.07564907521009445,0.0024790391325950623,0.054302047938108444
0.669029951095581,-0.03664118051528931,-0.11551615595817566,-0.02184426784515381,-0.08835140615701675,-0.025435682386159897,0.08299234509468079
0.6891340017318726,-0.029358983039855957,-0.0971006453037262,-0.03067237138748169,-0.08762577921152115,-0.05740560218691826,0.10931746661663055
0.7091889381408691,-0.034641385078430176,-0.07720312476158142,-0.035790979862213135,-0.10035572201013565,-0.07685492932796478,0.12286815792322159
0.7290819883346558,-0.0386161208152771,-0.07588115334510803,-0.037401795387268066,-0.07483245432376862,-0.08766843378543854,0.12462737411260605
0.7491780519485474,-0.04734927415847778,-0.06225806474685669,-0.04005676507949829,-0.0497671402990818,-0.08550354838371277,0.12926876544952393
0.7692489624023438,-0.05690884590148926,-0.06807392835617065,-0.053538739681243896,-0.037698496133089066,-0.11653044074773788,0.11144229769706726
0.7892390489578247,-0.07520490884780884,-0.07558232545852661,-0.05017721652984619,-0.06323184818029404,-0.11714243143796921,0.08070085942745209
0.809330940246582,-0.09376317262649536,-0.07180890440940857,-0.041877150535583496,-0.014920506626367569,-0.10285883396863937,0.044225942343473434
0.8293900489807129,-0.10507243871688843,-0.053860872983932495,-0.01441878080368042,0.015335815027356148,-0.030222713947296143,0.025335241109132767
0.8494499921798706,-0.10316348075866699,-0.07655265927314758,-0.009630858898162842,0.010651581920683384,-0.018624380230903625,-0.004574154503643513
0.8695230484008789,-0.09480839967727661,-0.0801483690738678,0.009034991264343262,-0.004165448248386383,0.025178760290145874,-0.016589904204010963
0.8896069526672363,-0.08422064781188965,-0.08220744132995605,-0.00035762786865234375,0.004268871154636145,0.050387442111968994,-0.013725541532039642
0.9096039533615112,-0.0718875527381897,-0.07698586583137512,-0.011519432067871094,0.022712090983986855,0.0759657695889473,0.0019617420621216297
0.9297900199890137,-0.05774796009063721,-0.08903089165687561,-0.02283167839050293,-0.006014747079461813,0.05885682627558708,0.023994339630007744
0.9496890306472778,-0.044387221336364746,-0.08325758576393127,-0.032264649868011475,0.026571691036224365,0.037935297936201096,0.045963119715452194
0.9698120355606079,-0.039042532444000244,-0.06171819567680359,-0.0359538197517395,0.025150541216135025,0.0498870350420475,0.043003685772418976
0.9897589683532715,-0.04005777835845947,-0.08902707695960999,-0.04914790391921997,0.033739082515239716,-0.009969375096261501,0.0390566810965538
1.010491967201233,-0.03503173589706421,-0.055226266384124756,-0.03698229789733887,0.04563959687948227,-0.011692971922457218,0.0340290330350399
1.0301450490951538,-0.04015147686004639,-0.0826423168182373,-0.04782360792160034,0.03560031205415726,-0.055694252252578735,0.005799989681690931
1.0502840280532837,-0.036529481410980225,-0.07071194052696228,-0.03262817859649658,0.02591797523200512,-0.04833513870835304,-0.010429146699607372
1.0702890157699585,-0.04570460319519043,-0.08161801099777222,-0.03564208745956421,0.0368061326444149,-0.048662975430488586,-0.008395157754421234
1.0902960300445557,-0.04869341850280762,-0.08653837442398071,-0.04346132278442383,0.0375121645629406,-0.056719571352005005,0.004004620015621185
1.1102479696273804,-0.0533713698387146,-0.10693013668060303,-0.04657244682312012,0.024265896528959274,-0.09059125185012817,0.024095341563224792
1.1301549673080444,-0.05364358425140381,-0.10176920890808105,-0.028687596321105957,0.00975101813673973,-0.09479531645774841,0.03815596550703049
1.1501760482788086,-0.07400655746459961,-0.09430238604545593,-0.029765069484710693,0.023914804682135582,-0.0630461722612381,0.04896433651447296
1.1701359748840332,-0.07014292478561401,-0.08788144588470459,-0.027465641498565674,0.006095622666180134,-0.04971306025981903,0.04379534348845482
1.1902329921722412,-0.07603132724761963,-0.09443297982215881,-0.025609910488128662,-0.008861578069627285,-0.034931983798742294,0.025255879387259483
1.210353970527649,-0.078582763671875,-0.07871925830841064,-0.029425203800201416,-0.0016619288362562656,-0.02810310572385788,0.015173884108662605
1.2303760051727295,-0.08125334978103638,-0.08777046203613281,-0.021657228469848633,-0.028937168419361115,-0.005238535813987255,0.00494784489274025
1.2503620386123657,-0.07539969682693481,-0.0906749963760376,-0.02268463373184204,-0.026599977165460587,0.0021956786513328552,-0.004166391212493181
1.270416021347046,-0.07859909534454346,-0.07480907440185547,-0.024681389331817627,-0.007735149003565311,0.040574491024017334,0.003347584744915366
1.2904499769210815,-0.06281328201293945,-0.07619437575340271,-0.020897507667541504,-0.017027422785758972,0.032216962426900864,0.0033674919977784157
1.3104979991912842,-0.060314297676086426,-0.08386176824569702,-0.03464186191558838,-0.03626532852649689,0.022905219346284866,0.005210632458329201
1.3305829763412476,-0.05333322286605835,-0.07359278202056885,-0.03980422019958496,-0.016903288662433624,0.008718825876712799,0.0065476722083985806
1.35065495967865,-0.050859808921813965,-0.07427731156349182,-0.041106343269348145,-0.007873397320508957,0.012014221400022507,0.014893420040607452
1.3775179386138916,-0.050948262214660645,-0.08544683456420898,-0.03845161199569702,-0.007192692719399929,-0.007350688800215721,0.017401419579982758
1.3910189867019653,-0.05047541856765747,-0.07930779457092285,-0.03114032745361328,-0.016725242137908936,-0.006336290389299393,0.005870363675057888
1.4107799530029297,-0.05552941560745239,-0.0818374752998352,-0.026113688945770264,-0.016038618981838226,-0.007878793403506279,0.0004120820667594671
1.430675983428955,-0.04965633153915405,-0.06395992636680603,-0.026216447353363037,-0.001381142996251583,0.001600462244823575,-0.001418841304257512
1.4507420063018799,-0.05785304307937622,-0.07257148623466492,-0.027370810508728027,0.000700708944350481,0.008663964457809925,-0.011762991547584534
1.470870018005371,-0.05017143487930298,-0.07471516728401184,-0.02328544855117798,-0.008778723888099194,-0.010960603132843971,-0.018755152821540833
1.490833044052124,-0.05132478475570679,-0.07084497809410095,-0.03274059295654297,0.0003286064602434635,-0.009567237459123135,-0.02035411447286606
1.5109410285949707,-0.04923039674758911,-0.07530668377876282,-0.031771719455718994,-0.0024396905209869146,-0.021106448024511337,-0.017959734424948692
1.5310380458831787,-0.05107921361923218,-0.08634564280509949,-0.04186666011810303,-0.0047885095700621605,-0.03841593116521835,-0.014629751443862915
1.5512700080871582,-0.05236554145812988,-0.07946059107780457,-0.02647024393081665,-0.017783403396606445,-0.02215120568871498,-0.01863184943795204
1.5710829496383667,-0.061524152755737305,-0.07264715433120728,-0.027830779552459717,0.02014853246510029,-0.015367601998150349,-0.02277183346450329
1.5912009477615356,-0.05972391366958618,-0.062129825353622437,-0.024290740489959717,0.006817250046879053,0.006145945750176907,-0.022518401965498924
1.6111929416656494,-0.05323445796966553,-0.08132350444793701,-0.023348748683929443,-0.006615468300879002,-0.028512965887784958,-0.03301125764846802
1.6313430070877075,-0.06344759464263916,-0.0790967047214508,-0.029337704181671143,-0.0032466286793351173,-0.007826062850654125,-0.02533978596329689
1.6513309478759766,-0.05438041687011719,-0.07438245415687561,-0.03196913003921509,0.011788425035774708,-0.025232750922441483,-0.027826713398098946
1.6712470054626465,-0.05937546491622925,-0.07583978772163391,-0.02598714828491211,0.006732147186994553,-0.011231980286538601,-0.01917080767452717
1.6912599802017212,-0.05573117733001709,-0.08297085762023926,-0.02276557683944702,0.008717534132301807,-0.017289072275161743,-0.016438137739896774
1.7113139629364014,-0.05812937021255493,-0.07841616868972778,-0.02788400650024414,0.011156990192830563,-0.0005295341834425926,-0.012458575889468193
1.7313679456710815,-0.060498058795928955,-0.08488932251930237,-0.0248720645904541,-0.0026560279075056314,0.0018601203337311745,0.0019698981195688248
1.7513929605484009,-0.051543235778808594,-0.08083826303482056,-0.03482472896575928,0.016025248914957047,-0.0018619135953485966,0.01271548680961132
1.7714669704437256,-0.05892246961593628,-0.07856148481369019,-0.0339084267616272,0.009766997769474983,0.0007594360504299402,0.01939079910516739
1.7914680242538452,-0.055269837379455566,-0.08088389039039612,-0.023622095584869385,-0.01365976594388485,-0.016390256583690643,0.018880005925893784
1.8115220069885254,-0.06869816780090332,-0.07447806000709534,-0.01989126205444336,0.0015319706872105598,0.015620674006640911,0.012495342642068863
